"year","cc","dlgdp_pc","disaster","recession","normal","expansion","boom"
1969,"BOL",0.00557560443326577,NA,NA,0.00557560443326577,NA,NA
1970,"BOL",-0.0370590444179335,NA,-0.0370590444179335,NA,NA,NA
1971,"BOL",0.0282215979525979,NA,NA,0.0282215979525979,NA,NA
1972,"BOL",0.0564668197566807,NA,NA,NA,0.0564668197566807,NA
1973,"BOL",0.0345172989305167,NA,NA,0.0345172989305167,NA,NA
1974,"BOL",0.0070141055192956,NA,NA,0.0070141055192956,NA,NA
1975,"BOL",0.0496960048084749,NA,NA,NA,0.0496960048084749,NA
1976,"BOL",0.0232244632250442,NA,NA,0.0232244632250442,NA,NA
1977,"BOL",0.0266637430467871,NA,NA,0.0266637430467871,NA,NA
1978,"BOL",-0.00175256600124463,NA,NA,-0.00175256600124463,NA,NA
1979,"BOL",-0.0202021808039065,NA,NA,-0.0202021808039065,NA,NA
1980,"BOL",-0.0344893663798566,NA,NA,-0.0344893663798566,NA,NA
1981,"BOL",-0.0115072379644378,NA,NA,-0.0115072379644378,NA,NA
1982,"BOL",-0.0628782249293782,NA,-0.0628782249293782,NA,NA,NA
1983,"BOL",-0.0637030681089877,NA,-0.0637030681089877,NA,NA,NA
1984,"BOL",-0.0259328410207885,NA,NA,-0.0259328410207885,NA,NA
1985,"BOL",-0.0297413154653013,NA,NA,-0.0297413154653013,NA,NA
1986,"BOL",-0.0449494506797874,NA,-0.0449494506797874,NA,NA,NA
1987,"BOL",0.00472179595396827,NA,NA,0.00472179595396827,NA,NA
1988,"BOL",0.00807906714098472,NA,NA,0.00807906714098472,NA,NA
1989,"BOL",0.0161610164498518,NA,NA,0.0161610164498518,NA,NA
1990,"BOL",0.0244376481324624,NA,NA,0.0244376481324624,NA,NA
1991,"BOL",0.0306340768662305,NA,NA,0.0306340768662305,NA,NA
1992,"BOL",-0.0047304685004349,NA,NA,-0.0047304685004349,NA,NA
1993,"BOL",0.021003007776323,NA,NA,0.021003007776323,NA,NA
1994,"BOL",0.0251433689297176,NA,NA,0.0251433689297176,NA,NA
1995,"BOL",0.0253845512950528,NA,NA,0.0253845512950528,NA,NA
1996,"BOL",0.0225824687910159,NA,NA,0.0225824687910159,NA,NA
1997,"BOL",0.0286250381960722,NA,NA,0.0286250381960722,NA,NA
1998,"BOL",0.0296290536955484,NA,NA,0.0296290536955484,NA,NA
1999,"BOL",-0.0152282801796597,NA,NA,-0.0152282801796597,NA,NA
2000,"BOL",0.00544931103884116,NA,NA,0.00544931103884116,NA,NA
2001,"BOL",-0.00235707813271224,NA,NA,-0.00235707813271224,NA,NA
2002,"BOL",0.00579766624485178,NA,NA,0.00579766624485178,NA,NA
2003,"BOL",0.00831353623094344,NA,NA,0.00831353623094344,NA,NA
2004,"BOL",0.0229847998637112,NA,NA,0.0229847998637112,NA,NA
2005,"BOL",0.0257465063979689,NA,NA,0.0257465063979689,NA,NA
2006,"BOL",0.029774586119812,NA,NA,0.029774586119812,NA,NA
2007,"BOL",0.0278126974028414,NA,NA,0.0278126974028414,NA,NA
2008,"BOL",0.0436854433387459,NA,NA,NA,0.0436854433387459,NA
2009,"BOL",0.0164946490638385,NA,NA,0.0164946490638385,NA,NA
2010,"BOL",0.0242919646235913,NA,NA,0.0242919646235913,NA,NA
2011,"BOL",0.0351091125472478,NA,NA,0.0351091125472478,NA,NA
2012,"BOL",0.0345369959588022,NA,NA,0.0345369959588022,NA,NA
2013,"BOL",0.0512756629203002,NA,NA,NA,0.0512756629203002,NA
2014,"BOL",0.0384376027527653,NA,NA,NA,0.0384376027527653,NA
2015,"BOL",0.0328271574471459,NA,NA,0.0328271574471459,NA,NA
2016,"BOL",0.0273201423510234,NA,NA,0.0273201423510234,NA,NA
2017,"BOL",0.0269607576099284,NA,NA,0.0269607576099284,NA,NA
2018,"BOL",0.0275217767852249,NA,NA,0.0275217767852249,NA,NA
2019,"BOL",0.00796539208006286,NA,NA,0.00796539208006286,NA,NA
1960,"BRA",NA,NA,NA,NA,NA,NA
1961,"BRA",0.107698250846185,NA,NA,NA,NA,0.107698250846185
1962,"BRA",0.021211637755062,NA,NA,0.021211637755062,NA,NA
1963,"BRA",0.0335107060907769,NA,NA,0.0335107060907769,NA,NA
1964,"BRA",0.0112817480099676,NA,NA,0.0112817480099676,NA,NA
1965,"BRA",0.038468024860506,NA,NA,0.038468024860506,NA,NA
1966,"BRA",0.00969142109687571,NA,NA,0.00969142109687571,NA,NA
1967,"BRA",0.0274088659241467,NA,NA,0.0274088659241467,NA,NA
1968,"BRA",0.0810668450362499,NA,NA,NA,0.0810668450362499,NA
1969,"BRA",0.0350641888339704,NA,NA,0.0350641888339704,NA,NA
1970,"BRA",0.0794396991249662,NA,NA,NA,0.0794396991249662,NA
1971,"BRA",0.0863349929752304,NA,NA,NA,0.0863349929752304,NA
1972,"BRA",0.0927603998592528,NA,NA,NA,0.0927603998592528,NA
1973,"BRA",0.11295028589591,NA,NA,NA,NA,0.11295028589591
1974,"BRA",0.0562283177607725,NA,NA,NA,0.0562283177607725,NA
1975,"BRA",0.0270789751126523,NA,NA,0.0270789751126523,NA,NA
1976,"BRA",0.0767426323099965,NA,NA,NA,0.0767426323099965,NA
1977,"BRA",0.0247118724896436,NA,NA,0.0247118724896436,NA,NA
1978,"BRA",0.0251193873094,NA,NA,0.0251193873094,NA,NA
1979,"BRA",0.0426281915935234,NA,NA,NA,0.0426281915935234,NA
1980,"BRA",0.0668183906167112,NA,NA,NA,0.0668183906167112,NA
1981,"BRA",-0.0647876119752701,NA,-0.0647876119752701,NA,NA,NA
1982,"BRA",-0.0150384761731004,NA,NA,-0.0150384761731004,NA,NA
1983,"BRA",-0.0514250295153633,NA,-0.0514250295153633,NA,NA,NA
1984,"BRA",0.0306344102138238,NA,NA,0.0306344102138238,NA,NA
1985,"BRA",0.0554449227108742,NA,NA,NA,0.0554449227108742,NA
1986,"BRA",0.0528366356607424,NA,NA,NA,0.0528366356607424,NA
1987,"BRA",0.0148521878753656,NA,NA,0.0148521878753656,NA,NA
1988,"BRA",-0.0196371377761525,NA,NA,-0.0196371377761525,NA,NA
1989,"BRA",0.012559504712514,NA,NA,0.012559504712514,NA,NA
1990,"BRA",-0.0606710850009569,NA,-0.0606710850009569,NA,NA,NA
1991,"BRA",-0.00731997930277184,NA,NA,-0.00731997930277184,NA,NA
1992,"BRA",-0.0261332170571273,NA,NA,-0.0261332170571273,NA,NA
1993,"BRA",0.031052699741025,NA,NA,0.031052699741025,NA,NA
1994,"BRA",0.0413695874573501,NA,NA,NA,0.0413695874573501,NA
1995,"BRA",0.025593136745409,NA,NA,0.025593136745409,NA,NA
1996,"BRA",0.00540347072737402,NA,NA,0.00540347072737402,NA,NA
1997,"BRA",0.0177132555759596,NA,NA,0.0177132555759596,NA,NA
1998,"BRA",-0.0148251738680717,NA,NA,-0.0148251738680717,NA,NA
1999,"BRA",-0.0121986645589186,NA,NA,-0.0121986645589186,NA,NA
2000,"BRA",0.0283123367591696,NA,NA,0.0283123367591696,NA,NA
2001,"BRA",-0.000623736366204719,NA,NA,-0.000623736366204719,NA,NA
2002,"BRA",0.0131925582723593,NA,NA,0.0131925582723593,NA,NA
2003,"BRA",-0.00117213811768557,NA,NA,-0.00117213811768557,NA,NA
2004,"BRA",0.0436837888085222,NA,NA,NA,0.0436837888085222,NA
2005,"BRA",0.020263054012881,NA,NA,0.020263054012881,NA,NA
2006,"BRA",0.0283475286106074,NA,NA,0.0283475286106074,NA,NA
2007,"BRA",0.0497470113155407,NA,NA,NA,0.0497470113155407,NA
2008,"BRA",0.0405441566038196,NA,NA,NA,0.0405441566038196,NA
2009,"BRA",-0.0108195167587344,NA,NA,-0.0108195167587344,NA,NA
2010,"BRA",0.0652437750118293,NA,NA,NA,0.0652437750118293,NA
2011,"BRA",0.0302639776907434,NA,NA,0.0302639776907434,NA,NA
2012,"BRA",0.0101453811151415,NA,NA,0.0101453811151415,NA,NA
2013,"BRA",0.0210888649825074,NA,NA,0.0210888649825074,NA,NA
2014,"BRA",-0.00352482583923552,NA,NA,-0.00352482583923552,NA,NA
2015,"BRA",-0.0435148360629156,NA,-0.0435148360629156,NA,NA,NA
2016,"BRA",-0.0406939965768329,NA,-0.0406939965768329,NA,NA,NA
2017,"BRA",0.0050834031079765,NA,NA,0.0050834031079765,NA,NA
2018,"BRA",0.00526154016329206,NA,NA,0.00526154016329206,NA,NA
2019,"BRA",0.00379332335407656,NA,NA,0.00379332335407656,NA,NA
1960,"CAN",NA,NA,NA,NA,NA,NA
1961,"CAN",0.00798348418698325,NA,NA,0.00798348418698325,NA,NA
1962,"CAN",0.0490549517273975,NA,NA,NA,0.0490549517273975,NA
1963,"CAN",0.0320956473173908,NA,NA,NA,0.0320956473173908,NA
1964,"CAN",0.0454056169098362,NA,NA,NA,0.0454056169098362,NA
1965,"CAN",0.0460269423833681,NA,NA,NA,0.0460269423833681,NA
1966,"CAN",0.0486282100106445,NA,NA,NA,0.0486282100106445,NA
1967,"CAN",0.00862303181815083,NA,NA,0.00862303181815083,NA,NA
1968,"CAN",0.0363641590491603,NA,NA,NA,0.0363641590491603,NA
1969,"CAN",0.0379873964079933,NA,NA,NA,0.0379873964079933,NA
1970,"CAN",0.0123765081159781,NA,NA,0.0123765081159781,NA,NA
1971,"CAN",0.0229927110310648,NA,NA,NA,0.0229927110310648,NA
1972,"CAN",0.0384265747843602,NA,NA,NA,0.0384265747843602,NA
1973,"CAN",0.0520032943624151,NA,NA,NA,NA,0.0520032943624151
1974,"CAN",0.0177928328807004,NA,NA,0.0177928328807004,NA,NA
1975,"CAN",0.000824367137903348,NA,NA,0.000824367137903348,NA,NA
1976,"CAN",0.0453978395799413,NA,NA,NA,0.0453978395799413,NA
1977,"CAN",0.0221357830364397,NA,NA,NA,0.0221357830364397,NA
1978,"CAN",0.0252386228660852,NA,NA,NA,0.0252386228660852,NA
1979,"CAN",0.0259766245789481,NA,NA,NA,0.0259766245789481,NA
1980,"CAN",0.0108548068612211,NA,NA,0.0108548068612211,NA,NA
1981,"CAN",0.0242009371255949,NA,NA,NA,0.0242009371255949,NA
1982,"CAN",-0.0415231852662379,NA,-0.0415231852662379,NA,NA,NA
1983,"CAN",0.0156236452361929,NA,NA,0.0156236452361929,NA,NA
1984,"CAN",0.0477028930207202,NA,NA,NA,0.0477028930207202,NA
1985,"CAN",0.0351720881569801,NA,NA,NA,0.0351720881569801,NA
1986,"CAN",0.008495812500672,NA,NA,0.008495812500672,NA,NA
1987,"CAN",0.0266580509186942,NA,NA,NA,0.0266580509186942,NA
1988,"CAN",0.0295636684229035,NA,NA,NA,0.0295636684229035,NA
1989,"CAN",0.0091140338553295,NA,NA,0.0091140338553295,NA,NA
1990,"CAN",-0.011512073762821,NA,NA,-0.011512073762821,NA,NA
1991,"CAN",-0.0330608780972348,NA,-0.0330608780972348,NA,NA,NA
1992,"CAN",-0.00299478467830683,NA,NA,-0.00299478467830683,NA,NA
1993,"CAN",0.0149731296696092,NA,NA,0.0149731296696092,NA,NA
1994,"CAN",0.0336204878530915,NA,NA,NA,0.0336204878530915,NA
1995,"CAN",0.0162555892040523,NA,NA,0.0162555892040523,NA,NA
1996,"CAN",0.00606144927772334,NA,NA,0.00606144927772334,NA,NA
1997,"CAN",0.0328231281226401,NA,NA,NA,0.0328231281226401,NA
1998,"CAN",0.0292824048813101,NA,NA,NA,0.0292824048813101,NA
1999,"CAN",0.0418965606066968,NA,NA,NA,0.0418965606066968,NA
2000,"CAN",0.0419469217812873,NA,NA,NA,0.0419469217812873,NA
2001,"CAN",0.00828470669451531,NA,NA,0.00828470669451531,NA,NA
2002,"CAN",0.0203277759064402,NA,NA,NA,0.0203277759064402,NA
2003,"CAN",0.00799978693209469,NA,NA,0.00799978693209469,NA,NA
2004,"CAN",0.0202601130244633,NA,NA,NA,0.0202601130244633,NA
2005,"CAN",0.0208496985989122,NA,NA,NA,0.0208496985989122,NA
2006,"CAN",0.0145873646283468,NA,NA,0.0145873646283468,NA,NA
2007,"CAN",0.0085118919148397,NA,NA,0.0085118919148397,NA,NA
2008,"CAN",-0.00228347383451755,NA,NA,-0.00228347383451755,NA,NA
2009,"CAN",-0.0410092339823734,NA,-0.0410092339823734,NA,NA,NA
2010,"CAN",0.0187790877008638,NA,NA,0.0187790877008638,NA,NA
2011,"CAN",0.0197665893837187,NA,NA,0.0197665893837187,NA,NA
2012,"CAN",0.00645293548873371,NA,NA,0.00645293548873371,NA,NA
2013,"CAN",0.0124340399709979,NA,NA,0.0124340399709979,NA,NA
2014,"CAN",0.0180913474319753,NA,NA,0.0180913474319753,NA,NA
2015,"CAN",-0.00353205043712546,NA,NA,-0.00353205043712546,NA,NA
2016,"CAN",0.000123644669332679,NA,NA,0.000123644669332679,NA,NA
2017,"CAN",0.0206045573219937,NA,NA,NA,0.0206045573219937,NA
2018,"CAN",0.0148338006214797,NA,NA,0.0148338006214797,NA,NA
2019,"CAN",0.00945245339186074,NA,NA,0.00945245339186074,NA,NA
1960,"CHE",NA,NA,NA,NA,NA,NA
1961,"CHE",0.0516611468982051,NA,NA,NA,0.0516611468982051,NA
1962,"CHE",0.0194150868887355,NA,NA,0.0194150868887355,NA,NA
1963,"CHE",0.0265115438839936,NA,NA,NA,0.0265115438839936,NA
1964,"CHE",0.0350400135927798,NA,NA,NA,0.0350400135927798,NA
1965,"CHE",0.0220999566429085,NA,NA,NA,0.0220999566429085,NA
1966,"CHE",0.0155484956502823,NA,NA,0.0155484956502823,NA,NA
1967,"CHE",0.0191752272172176,NA,NA,0.0191752272172176,NA,NA
1968,"CHE",0.0242276920469062,NA,NA,NA,0.0242276920469062,NA
1969,"CHE",0.0427263940778135,NA,NA,NA,0.0427263940778135,NA
1970,"CHE",0.0544328988027185,NA,NA,NA,NA,0.0544328988027185
1971,"CHE",0.0320133873088599,NA,NA,NA,0.0320133873088599,NA
1972,"CHE",0.024024854733399,NA,NA,NA,0.024024854733399,NA
1973,"CHE",0.0237446459002877,NA,NA,NA,0.0237446459002877,NA
1974,"CHE",0.00981818157554804,NA,NA,0.00981818157554804,NA,NA
1975,"CHE",-0.0750282030707388,-0.0750282030707388,NA,NA,NA,NA
1976,"CHE",-0.0138731273630062,NA,NA,-0.0138731273630062,NA,NA
1977,"CHE",0.0266306006280137,NA,NA,NA,0.0266306006280137,NA
1978,"CHE",0.00724090390950272,NA,NA,0.00724090390950272,NA,NA
1979,"CHE",0.0273815858823705,NA,NA,NA,0.0273815858823705,NA
1980,"CHE",0.0465329313845895,NA,NA,NA,0.0465329313845895,NA
1981,"CHE",0.0140618286624505,NA,NA,0.0140618286624505,NA,NA
1982,"CHE",-0.017072743921916,NA,NA,-0.017072743921916,NA,NA
1983,"CHE",0.000796441188770425,NA,NA,0.000796441188770425,NA,NA
1984,"CHE",0.0237410439871724,NA,NA,NA,0.0237410439871724,NA
1985,"CHE",0.0304063608832608,NA,NA,NA,0.0304063608832608,NA
1986,"CHE",0.0126665636996723,NA,NA,0.0126665636996723,NA,NA
1987,"CHE",0.00999540690251077,NA,NA,0.00999540690251077,NA,NA
1988,"CHE",0.0264494062812488,NA,NA,NA,0.0264494062812488,NA
1989,"CHE",0.035931459894021,NA,NA,NA,0.035931459894021,NA
1990,"CHE",0.0280977810371281,NA,NA,NA,0.0280977810371281,NA
1991,"CHE",-0.0188854420666951,NA,NA,-0.0188854420666951,NA,NA
1992,"CHE",-0.0113377453904209,NA,NA,-0.0113377453904209,NA,NA
1993,"CHE",-0.0123138612786394,NA,NA,-0.0123138612786394,NA,NA
1994,"CHE",0.00255600368104814,NA,NA,0.00255600368104814,NA,NA
1995,"CHE",-0.00339381989332643,NA,NA,-0.00339381989332643,NA,NA
1996,"CHE",-0.00113105616495091,NA,NA,-0.00113105616495091,NA,NA
1997,"CHE",0.0182824636286936,NA,NA,0.0182824636286936,NA,NA
1998,"CHE",0.0272726339242242,NA,NA,NA,0.0272726339242242,NA
1999,"CHE",0.0141296171247471,NA,NA,0.0141296171247471,NA,NA
2000,"CHE",0.0355818398617276,NA,NA,NA,0.0355818398617276,NA
2001,"CHE",0.0107484528808648,NA,NA,0.0107484528808648,NA,NA
2002,"CHE",-0.00576199789584664,NA,NA,-0.00576199789584664,NA,NA
2003,"CHE",-0.00706680323406395,NA,NA,-0.00706680323406395,NA,NA
2004,"CHE",0.0204404995227707,NA,NA,0.0204404995227707,NA,NA
2005,"CHE",0.0200408651312101,NA,NA,0.0200408651312101,NA,NA
2006,"CHE",0.030227933111294,NA,NA,NA,0.030227933111294,NA
2007,"CHE",0.029053518342268,NA,NA,NA,0.029053518342268,NA
2008,"CHE",0.0159839480371307,NA,NA,0.0159839480371307,NA,NA
2009,"CHE",-0.032357639322149,NA,-0.032357639322149,NA,NA,NA
2010,"CHE",0.0201469873143612,NA,NA,0.0201469873143612,NA,NA
2011,"CHE",0.00653140980246847,NA,NA,0.00653140980246847,NA,NA
2012,"CHE",-0.00059641575048075,NA,NA,-0.00059641575048075,NA,NA
2013,"CHE",0.00555110577974349,NA,NA,0.00555110577974349,NA,NA
2014,"CHE",0.0123430675181722,NA,NA,0.0123430675181722,NA,NA
2015,"CHE",0.00545560946489121,NA,NA,0.00545560946489121,NA,NA
2016,"CHE",0.0103274530035087,NA,NA,0.0103274530035087,NA,NA
2017,"CHE",0.0067314157722389,NA,NA,0.0067314157722389,NA,NA
2018,"CHE",0.021699366125864,NA,NA,NA,0.021699366125864,NA
2019,"CHE",0.0030830058064415,NA,NA,0.0030830058064415,NA,NA
1960,"CHL",NA,NA,NA,NA,NA,NA
1961,"CHL",0.0227837016534616,NA,NA,0.0227837016534616,NA,NA
1962,"CHL",0.0212270612707188,NA,NA,0.0212270612707188,NA,NA
1963,"CHL",0.0391254256490792,NA,NA,0.0391254256490792,NA,NA
1964,"CHL",0.00045524903222649,NA,NA,0.00045524903222649,NA,NA
1965,"CHL",-0.0123166699620797,NA,NA,-0.0123166699620797,NA,NA
1966,"CHL",0.088596488415372,NA,NA,NA,0.088596488415372,NA
1967,"CHL",0.0118520972041336,NA,NA,0.0118520972041336,NA,NA
1968,"CHL",0.0153184129156048,NA,NA,0.0153184129156048,NA,NA
1969,"CHL",0.0183371520208535,NA,NA,0.0183371520208535,NA,NA
1970,"CHL",0.00318340448774346,NA,NA,0.00318340448774346,NA,NA
1971,"CHL",0.0720636480645511,NA,NA,NA,0.0720636480645511,NA
1972,"CHL",-0.0278679270280342,NA,NA,-0.0278679270280342,NA,NA
1973,"CHL",-0.0705667701822015,NA,-0.0705667701822015,NA,NA,NA
1974,"CHL",-0.00603448856500322,NA,NA,-0.00603448856500322,NA,NA
1975,"CHL",-0.142545341450672,-0.142545341450672,NA,NA,NA,NA
1976,"CHL",0.0193424504958719,NA,NA,0.0193424504958719,NA,NA
1977,"CHL",0.0819034214430023,NA,NA,NA,0.0819034214430023,NA
1978,"CHL",0.065935812282029,NA,NA,NA,0.065935812282029,NA
1979,"CHL",0.0668722651694491,NA,NA,NA,0.0668722651694491,NA
1980,"CHL",0.0639024753026676,NA,NA,NA,0.0639024753026676,NA
1981,"CHL",0.0472066782767688,NA,NA,NA,0.0472066782767688,NA
1982,"CHL",-0.147793137001621,-0.147793137001621,NA,NA,NA,NA
1983,"CHL",-0.0414107573553731,NA,NA,-0.0414107573553731,NA,NA
1984,"CHL",0.0439356752029991,NA,NA,0.0439356752029991,NA,NA
1985,"CHL",0.00478457874404525,NA,NA,0.00478457874404525,NA,NA
1986,"CHL",0.039961813873828,NA,NA,0.039961813873828,NA,NA
1987,"CHL",0.0493247357955904,NA,NA,NA,0.0493247357955904,NA
1988,"CHL",0.056008147988462,NA,NA,NA,0.056008147988462,NA
1989,"CHL",0.0877341213807785,NA,NA,NA,0.0877341213807785,NA
1990,"CHL",0.0201130766754651,NA,NA,0.0201130766754651,NA,NA
1991,"CHL",0.0620468896083624,NA,NA,NA,0.0620468896083624,NA
1992,"CHL",0.104402930335761,NA,NA,NA,0.104402930335761,NA
1993,"CHL",0.052591512146799,NA,NA,NA,0.052591512146799,NA
1994,"CHL",0.0405602639482614,NA,NA,0.0405602639482614,NA,NA
1995,"CHL",0.0897729061745023,NA,NA,NA,0.0897729061745023,NA
1996,"CHL",0.058929288248994,NA,NA,NA,0.058929288248994,NA
1997,"CHL",0.0517190873978675,NA,NA,NA,0.0517190873978675,NA
1998,"CHL",0.019109152581976,NA,NA,0.019109152581976,NA,NA
1999,"CHL",-0.0197210337280567,NA,NA,-0.0197210337280567,NA,NA
2000,"CHL",0.0326623698757209,NA,NA,0.0326623698757209,NA,NA
2001,"CHL",0.0221935639977833,NA,NA,0.0221935639977833,NA,NA
2002,"CHL",0.0108765350189335,NA,NA,0.0108765350189335,NA,NA
2003,"CHL",0.026904997462539,NA,NA,0.026904997462539,NA,NA
2004,"CHL",0.0591142587889497,NA,NA,NA,0.0591142587889497,NA
2005,"CHL",0.0507610989984466,NA,NA,NA,0.0507610989984466,NA
2006,"CHL",0.0520009370254702,NA,NA,NA,0.0520009370254702,NA
2007,"CHL",0.0379101487540814,NA,NA,0.0379101487540814,NA,NA
2008,"CHL",0.0242615476964458,NA,NA,0.0242615476964458,NA,NA
2009,"CHL",-0.0260207855112525,NA,NA,-0.0260207855112525,NA,NA
2010,"CHL",0.0475089948413387,NA,NA,NA,0.0475089948413387,NA
2011,"CHL",0.050576205313086,NA,NA,NA,0.050576205313086,NA
2012,"CHL",0.0430912668932519,NA,NA,0.0430912668932519,NA,NA
2013,"CHL",0.030314802474593,NA,NA,0.030314802474593,NA,NA
2014,"CHL",0.00692558252552034,NA,NA,0.00692558252552034,NA,NA
2015,"CHL",0.0110594606737513,NA,NA,0.0110594606737513,NA,NA
2016,"CHL",0.00372102370832494,NA,NA,0.00372102370832494,NA,NA
2017,"CHL",-0.00243321684663556,NA,NA,-0.00243321684663556,NA,NA
2018,"CHL",0.0251337890217969,NA,NA,0.0251337890217969,NA,NA
2019,"CHL",-0.00133967261412427,NA,NA,-0.00133967261412427,NA,NA
1960,"CHN",NA,NA,NA,NA,NA,NA
1961,"CHN",-0.183090527318122,-0.183090527318122,NA,NA,NA,NA
1962,"CHN",0.0452208489731554,NA,NA,0.0452208489731554,NA,NA
1963,"CHN",0.109950660757408,NA,NA,NA,0.109950660757408,NA
1964,"CHN",0.103425454812289,NA,NA,NA,0.103425454812289,NA
1965,"CHN",0.0809630103560288,NA,NA,NA,0.0809630103560288,NA
1966,"CHN",0.00390897860965134,NA,NA,0.00390897860965134,NA,NA
1967,"CHN",-0.0213100839337278,NA,NA,-0.0213100839337278,NA,NA
1968,"CHN",-0.0524013698498106,NA,-0.0524013698498106,NA,NA,NA
1969,"CHN",0.0700089579554697,NA,NA,NA,0.0700089579554697,NA
1970,"CHN",0.108122114180919,NA,NA,NA,0.108122114180919,NA
1971,"CHN",0.0623193592748401,NA,NA,NA,0.0623193592748401,NA
1972,"CHN",-0.0311630892956481,NA,NA,-0.0311630892956481,NA,NA
1973,"CHN",0.0505994286505522,NA,NA,NA,0.0505994286505522,NA
1974,"CHN",0.0086274273263689,NA,NA,0.0086274273263689,NA,NA
1975,"CHN",0.0505256794136659,NA,NA,NA,0.0505256794136659,NA
1976,"CHN",-0.0469766194970145,NA,NA,-0.0469766194970145,NA,NA
1977,"CHN",0.0416365600170983,NA,NA,0.0416365600170983,NA,NA
1978,"CHN",0.0997473968512799,NA,NA,NA,0.0997473968512799,NA
1979,"CHN",0.0631643489426033,NA,NA,NA,0.0631643489426033,NA
1980,"CHN",0.034748038671492,NA,NA,0.034748038671492,NA,NA
1981,"CHN",0.0173397416516299,NA,NA,0.0173397416516299,NA,NA
1982,"CHN",0.0765888938638675,NA,NA,NA,0.0765888938638675,NA
1983,"CHN",0.0572412854632083,NA,NA,NA,0.0572412854632083,NA
1984,"CHN",0.0921756514930132,NA,NA,NA,0.0921756514930132,NA
1985,"CHN",0.0601396680551849,NA,NA,NA,0.0601396680551849,NA
1986,"CHN",0.0495429368803479,NA,NA,NA,0.0495429368803479,NA
1987,"CHN",0.0615194991575816,NA,NA,NA,0.0615194991575816,NA
1988,"CHN",0.0245340235899527,NA,NA,0.0245340235899527,NA,NA
1989,"CHN",-0.0141742061483782,NA,NA,-0.0141742061483782,NA,NA
1990,"CHN",-0.0121204405304294,NA,NA,-0.0121204405304294,NA,NA
1991,"CHN",0.0287196873267508,NA,NA,0.0287196873267508,NA,NA
1992,"CHN",0.0651971013742292,NA,NA,NA,0.0651971013742292,NA
1993,"CHN",0.0915651677000844,NA,NA,NA,0.0915651677000844,NA
1994,"CHN",0.0756451328082512,NA,NA,NA,0.0756451328082512,NA
1995,"CHN",0.0845671554750791,NA,NA,NA,0.0845671554750791,NA
1996,"CHN",0.0624452693300612,NA,NA,NA,0.0624452693300612,NA
1997,"CHN",0.0482813135814166,NA,NA,0.0482813135814166,NA,NA
1998,"CHN",-0.00201951303055514,NA,NA,-0.00201951303055514,NA,NA
1999,"CHN",0.0425425300747204,NA,NA,0.0425425300747204,NA,NA
2000,"CHN",0.0623201218167597,NA,NA,NA,0.0623201218167597,NA
2001,"CHN",0.0614852744457743,NA,NA,NA,0.0614852744457743,NA
2002,"CHN",0.0871259092562215,NA,NA,NA,0.0871259092562215,NA
2003,"CHN",0.0691223731079575,NA,NA,NA,0.0691223731079575,NA
2004,"CHN",0.0907736341205172,NA,NA,NA,0.0907736341205172,NA
2005,"CHN",0.0901814000460277,NA,NA,NA,0.0901814000460277,NA
2006,"CHN",0.100405420230123,NA,NA,NA,0.100405420230123,NA
2007,"CHN",0.0934226295807143,NA,NA,NA,0.0934226295807143,NA
2008,"CHN",0.052336407430265,NA,NA,NA,0.052336407430265,NA
2009,"CHN",0.0767409259546075,NA,NA,NA,0.0767409259546075,NA
2010,"CHN",0.102682588534213,NA,NA,NA,0.102682588534213,NA
2011,"CHN",0.0636534549253633,NA,NA,NA,0.0636534549253633,NA
2012,"CHN",0.0275989103362031,NA,NA,0.0275989103362031,NA,NA
2013,"CHN",0.0684404495389361,NA,NA,NA,0.0684404495389361,NA
2014,"CHN",0.063604140735162,NA,NA,NA,0.063604140735162,NA
2015,"CHN",0.0322436017011303,NA,NA,0.0322436017011303,NA,NA
2016,"CHN",0.0356711047703302,NA,NA,0.0356711047703302,NA,NA
2017,"CHN",0.0239461768000711,NA,NA,0.0239461768000711,NA,NA
2018,"CHN",0.00315162902949129,NA,NA,0.00315162902949129,NA,NA
2019,"CHN",0.0324207252735151,NA,NA,0.0324207252735151,NA,NA
1960,"COL",NA,NA,NA,NA,NA,NA
1961,"COL",0.0247725463450794,NA,NA,NA,0.0247725463450794,NA
1962,"COL",0.015630631280986,NA,NA,0.015630631280986,NA,NA
1963,"COL",-0.00153008762473339,NA,NA,-0.00153008762473339,NA,NA
1964,"COL",0.0465788856562304,NA,NA,NA,0.0465788856562304,NA
1965,"COL",-0.0198324522427841,NA,NA,-0.0198324522427841,NA,NA
1966,"COL",0.0251463666910694,NA,NA,NA,0.0251463666910694,NA
1967,"COL",0.0100140225963652,NA,NA,0.0100140225963652,NA,NA
1968,"COL",0.0362364534756687,NA,NA,NA,0.0362364534756687,NA
1969,"COL",0.0378385211500742,NA,NA,NA,0.0378385211500742,NA
1970,"COL",0.0421367151244987,NA,NA,NA,0.0421367151244987,NA
1971,"COL",0.0343780215000402,NA,NA,NA,0.0343780215000402,NA
1972,"COL",0.0521873141375948,NA,NA,NA,0.0521873141375948,NA
1973,"COL",0.0436785746049027,NA,NA,NA,0.0436785746049027,NA
1974,"COL",0.0343719881844771,NA,NA,NA,0.0343719881844771,NA
1975,"COL",0.000820133239929577,NA,NA,0.000820133239929577,NA,NA
1976,"COL",0.0241912550401706,NA,NA,NA,0.0241912550401706,NA
